t,T0,T1
2024-04-01 01:39:02,19.187,25.625
2024-04-01 01:40:03,19.187,25.562
2024-04-01 01:41:03,19.125,25.437
2024-04-01 01:42:03,19.125,25.375
2024-04-01 01:43:03,19.187,25.25
2024-04-01 01:44:03,19.125,25.187
2024-04-01 01:45:03,19.187,25.062
2024-04-01 01:46:03,19.125,25.0
2024-04-01 01:47:03,19.187,24.875
2024-04-01 01:48:03,19.125,24.875
2024-04-01 01:49:02,19.187,24.75
2024-04-01 01:50:02,19.125,24.687
2024-04-01 01:51:03,19.125,24.562
2024-04-01 01:52:03,19.125,24.562
2024-04-01 01:53:03,19.125,24.437
2024-04-01 01:54:03,19.125,24.437
2024-04-01 01:55:03,19.062,24.375
2024-04-01 01:56:03,19.062,24.25
2024-04-01 01:57:03,19.062,24.187
2024-04-01 01:58:02,19.062,24.125
2024-04-01 01:59:02,19.062,24.062
2024-04-01 02:00:03,19.0,24.0
2024-04-01 02:01:03,19.062,23.937
2024-04-01 02:02:03,19.0,23.937
2024-04-01 02:03:03,19.062,23.812
2024-04-01 02:04:03,19.0,23.75
2024-04-01 02:05:03,19.0,23.687
2024-04-01 02:06:03,19.0,23.625
2024-04-01 02:07:03,19.0,23.562
2024-04-01 02:08:02,19.0,23.437
2024-04-01 02:09:03,19.0,23.437
2024-04-01 02:10:03,19.0,23.312
2024-04-01 02:11:03,19.0,23.25
2024-04-01 02:12:03,18.937,23.187
2024-04-01 02:13:03,18.937,23.125
2024-04-01 02:14:03,18.937,23.125
2024-04-01 02:15:03,18.875,23.0
2024-04-01 02:16:03,18.875,22.937
2024-04-01 02:17:03,,22.875
2024-04-01 02:18:02,18.875,22.812
2024-04-01 02:19:02,18.937,22.75
2024-04-01 02:20:03,18.875,22.687
2024-04-01 02:21:03,18.875,22.625
2024-04-01 02:22:03,18.875,22.562
2024-04-01 02:23:03,18.875,22.5
2024-04-01 02:24:03,18.812,22.5
2024-04-01 02:25:03,18.875,22.437
2024-04-01 02:26:03,18.812,22.375
2024-04-01 02:27:03,18.875,22.312
2024-04-01 02:28:02,18.875,22.25
2024-04-01 02:29:03,18.812,22.187
2024-04-01 02:30:03,18.812,22.125
2024-04-01 02:31:03,18.812,22.062
2024-04-01 02:32:03,18.812,22.0
2024-04-01 02:33:03,18.75,22.0
2024-04-01 02:34:03,18.75,21.937
2024-04-01 02:35:03,18.75,21.875
2024-04-01 02:36:03,18.75,21.812
2024-04-01 02:37:03,18.75,21.75
2024-04-01 02:38:02,18.812,21.687
2024-04-01 02:39:02,18.75,21.625
2024-04-01 02:40:03,18.687,21.625
2024-04-01 02:41:03,18.75,21.562
2024-04-01 02:42:03,18.687,21.5
2024-04-01 02:43:03,18.687,21.5
2024-04-01 02:44:03,18.687,21.437
2024-04-01 02:45:03,18.687,21.375
2024-04-01 02:46:03,18.687,21.312
2024-04-01 02:47:03,18.687,21.25
2024-04-01 02:48:02,18.687,21.187
2024-04-01 02:49:03,18.687,21.125
2024-04-01 02:50:03,18.625,21.062
2024-04-01 02:51:03,18.625,21.0
2024-04-01 02:52:03,18.625,21.0
2024-04-01 02:53:03,18.625,21.0
2024-04-01 02:54:03,18.625,20.937
2024-04-01 02:55:03,18.625,20.875
2024-04-01 02:56:03,18.625,20.875
2024-04-01 02:57:03,18.625,20.812
2024-04-01 02:58:02,18.562,20.75
2024-04-01 02:59:02,18.562,20.687
2024-04-01 03:00:03,18.562,20.687
2024-04-01 03:01:03,18.562,20.625
2024-04-01 03:02:03,18.562,20.625
2024-04-01 03:03:03,18.5,20.562
2024-04-01 03:04:03,18.562,20.5
2024-04-01 03:05:03,18.562,20.5
2024-04-01 03:06:03,18.562,20.437
2024-04-01 03:07:03,18.562,20.375
2024-04-01 03:08:02,18.437,20.312
2024-04-01 03:09:02,18.562,20.312
2024-04-01 03:10:03,18.5,20.312
2024-04-01 03:11:03,18.5,20.25
2024-04-01 03:12:03,18.562,20.187
2024-04-01 03:13:03,18.5,20.187
2024-04-01 03:14:03,18.5,20.187
2024-04-01 03:15:03,18.5,20.125
2024-04-01 03:16:03,18.437,20.125
2024-04-01 03:17:03,18.437,20.0
2024-04-01 03:18:02,18.437,20.062
2024-04-01 03:19:03,18.437,20.0
2024-04-01 03:20:03,18.437,19.937
2024-04-01 03:21:03,18.437,19.875
2024-04-01 03:22:03,18.437,19.875
2024-04-01 03:23:03,18.437,19.812
2024-04-01 03:24:03,18.437,19.812
2024-04-01 03:25:03,18.375,19.812
2024-04-01 03:26:03,18.375,19.75
2024-04-01 03:27:03,18.375,19.687
2024-04-01 03:28:02,18.375,19.625
2024-04-01 03:29:03,18.375,19.687
2024-04-01 03:30:03,18.312,19.625
2024-04-01 03:31:03,18.375,19.562
2024-04-01 03:32:03,18.375,19.5
2024-04-01 03:33:03,18.375,19.5
2024-04-01 03:34:03,18.312,19.437
2024-04-01 03:35:03,18.312,19.437
2024-04-01 03:36:03,18.312,19.375
2024-04-01 03:37:03,18.375,19.375
2024-04-01 03:38:03,18.312,19.312
2024-04-01 03:39:02,18.312,19.312
2024-04-01 03:40:03,18.312,19.25
2024-04-01 03:41:03,18.312,19.25
2024-04-01 03:42:03,18.312,19.25
2024-04-01 03:43:03,18.25,19.187
2024-04-01 03:44:03,18.25,19.187
2024-04-01 03:45:03,18.25,19.125
2024-04-01 03:46:03,18.25,19.125
2024-04-01 03:47:03,18.25,19.125
2024-04-01 03:48:03,18.25,19.062
2024-04-01 03:49:02,18.187,19.062
2024-04-01 03:50:03,18.187,19.0
2024-04-01 03:51:03,18.187,19.0
2024-04-01 03:52:03,18.25,19.0
2024-04-01 03:53:03,18.25,18.937
2024-04-01 03:54:03,18.25,18.875
2024-04-01 03:55:03,18.187,18.875
2024-04-01 03:56:03,18.187,18.875
2024-04-01 03:57:03,18.187,18.812
2024-04-01 03:58:02,18.125,18.812
2024-04-01 03:59:02,18.187,18.75
2024-04-01 04:00:03,18.125,18.75
2024-04-01 04:01:03,18.125,18.75
2024-04-01 04:02:03,18.187,18.687
2024-04-01 04:03:03,18.187,18.687
2024-04-01 04:04:03,18.25,18.687
2024-04-01 04:05:03,18.125,18.687
2024-04-01 04:06:03,18.125,18.625
2024-04-01 04:07:03,18.125,18.625
2024-04-01 04:08:02,18.125,18.625
2024-04-01 04:09:02,18.062,18.562
