t,T0,T1
2025-08-01 00:00:03,26.062,24.875
2025-08-01 00:01:03,26.062,24.875
2025-08-01 00:02:02,26.125,24.875
2025-08-01 00:03:02,26.125,24.875
2025-08-01 00:04:03,26.125,24.875
2025-08-01 00:05:03,26.062,24.875
2025-08-01 00:06:03,26.062,24.875
2025-08-01 00:07:03,26.0,24.875
2025-08-01 00:08:03,26.062,24.875
2025-08-01 00:09:03,26.0,24.812
2025-08-01 00:10:03,26.0,24.812
2025-08-01 00:11:03,26.062,25.562
2025-08-01 00:12:02,26.0,25.937
2025-08-01 00:13:02,26.0,26.125
2025-08-01 00:14:03,26.062,26.187
2025-08-01 00:15:03,26.062,26.25
2025-08-01 00:16:03,26.0,26.25
2025-08-01 00:17:03,26.0,26.312
2025-08-01 00:18:03,26.062,26.312
2025-08-01 00:19:03,26.062,26.312
2025-08-01 00:20:03,26.0,26.312
2025-08-01 00:21:03,26.0,26.312
2025-08-01 00:22:02,26.062,26.312
2025-08-01 00:23:03,26.062,26.312
2025-08-01 00:24:03,26.062,26.312
2025-08-01 00:25:03,26.0,26.312
2025-08-01 00:26:03,26.0,26.375
2025-08-01 00:27:03,26.0,26.375
2025-08-01 00:28:03,26.062,26.375
2025-08-01 00:29:03,26.0,26.375
2025-08-01 00:30:03,26.0,26.312
2025-08-01 00:31:02,26.0,26.375
2025-08-01 00:32:03,26.0,26.375
2025-08-01 00:33:03,26.0,26.375
2025-08-01 00:34:03,26.0,26.375
2025-08-01 00:35:03,26.0,26.375
2025-08-01 00:36:03,25.937,26.375
2025-08-01 00:37:03,26.0,26.375
2025-08-01 00:38:03,26.0,26.375
2025-08-01 00:39:03,26.0,26.375
2025-08-01 00:40:03,25.937,26.375
2025-08-01 00:41:02,26.0,26.375
2025-08-01 00:42:02,25.937,26.312
2025-08-01 00:43:03,25.937,26.312
2025-08-01 00:44:03,25.937,26.25
2025-08-01 00:45:03,25.937,26.187
2025-08-01 00:46:03,25.937,26.187
2025-08-01 00:47:03,25.937,26.187
2025-08-01 00:48:03,26.0,26.187
2025-08-01 00:49:03,25.937,26.125
2025-08-01 00:50:03,25.937,26.125
2025-08-01 00:51:02,25.937,26.062
2025-08-01 00:52:03,25.937,26.062
2025-08-01 00:53:03,26.0,26.062
2025-08-01 00:54:03,26.0,26.0
2025-08-01 00:55:03,25.937,26.0
2025-08-01 00:56:03,25.937,26.0
2025-08-01 00:57:03,25.937,26.0
2025-08-01 00:58:03,25.937,25.937
2025-08-01 00:59:03,25.937,25.875
2025-08-01 01:00:03,25.937,25.875
2025-08-01 01:01:02,25.937,25.875
2025-08-01 01:02:03,26.0,25.875
2025-08-01 01:03:03,25.937,25.812
2025-08-01 01:04:03,25.937,25.812
2025-08-01 01:05:03,25.937,25.812
2025-08-01 01:06:03,25.875,25.812
2025-08-01 01:07:03,25.937,25.75
2025-08-01 01:08:03,25.875,25.687
2025-08-01 01:09:03,25.875,25.687
2025-08-01 01:10:03,25.875,25.687
2025-08-01 01:11:03,25.875,25.687
2025-08-01 01:12:02,25.875,25.687
2025-08-01 01:13:03,25.875,25.625
2025-08-01 01:14:03,25.875,25.625
2025-08-01 01:15:03,25.875,25.625
2025-08-01 01:16:03,25.937,25.625
2025-08-01 01:17:03,25.875,25.625
2025-08-01 01:18:03,25.875,25.625
2025-08-01 01:19:03,25.812,25.625
2025-08-01 01:20:03,25.875,25.562
2025-08-01 01:21:03,25.937,25.562
2025-08-01 01:22:02,25.875,25.562
2025-08-01 01:23:03,25.812,25.562
2025-08-01 01:24:03,25.875,25.5
2025-08-01 01:25:03,25.875,25.5
2025-08-01 01:26:03,25.875,25.437
2025-08-01 01:27:03,25.875,25.5
2025-08-01 01:28:03,25.875,25.437
2025-08-01 01:29:03,25.875,25.437
2025-08-01 01:30:03,25.812,25.437
2025-08-01 01:31:03,25.875,25.437
2025-08-01 01:32:03,25.875,25.437
2025-08-01 01:33:02,25.812,25.437
2025-08-01 01:34:03,25.875,25.375
2025-08-01 01:35:03,25.875,25.375
2025-08-01 01:36:03,25.875,25.437
2025-08-01 01:37:03,25.875,25.375
2025-08-01 01:38:03,25.812,25.375
2025-08-01 01:39:03,25.875,25.375
2025-08-01 01:40:03,25.875,25.312
2025-08-01 01:41:03,25.812,25.312
2025-08-01 01:42:03,25.812,25.312
2025-08-01 01:43:02,25.812,25.312
2025-08-01 01:44:03,25.812,25.312
2025-08-01 01:45:03,25.75,25.312
2025-08-01 01:46:03,25.812,25.312
2025-08-01 01:47:03,25.812,25.312
2025-08-01 01:48:03,25.812,25.312
2025-08-01 01:49:03,25.812,25.312
2025-08-01 01:50:03,25.875,25.25
2025-08-01 01:51:03,25.812,25.25
2025-08-01 01:52:02,25.75,25.25
2025-08-01 01:53:03,25.812,25.25
