t,T0,T1
2024-07-01 00:00:03,24.687,23.812
2024-07-01 00:01:03,24.75,23.812
2024-07-01 00:02:03,24.75,23.812
2024-07-01 00:03:03,24.75,23.812
2024-07-01 00:04:03,24.75,23.812
2024-07-01 00:05:03,24.75,23.812
2024-07-01 00:06:03,24.75,23.812
2024-07-01 00:07:02,24.75,23.812
2024-07-01 00:08:03,24.75,23.812
2024-07-01 00:09:03,24.75,23.812
2024-07-01 00:10:03,24.75,23.812
2024-07-01 00:11:03,24.75,23.812
2024-07-01 00:12:03,24.75,23.812
2024-07-01 00:13:03,24.687,23.812
2024-07-01 00:14:03,24.687,23.812
2024-07-01 00:15:03,24.687,23.75
2024-07-01 00:16:02,24.687,23.812
2024-07-01 00:17:03,24.75,23.812
2024-07-01 00:18:03,24.687,23.812
2024-07-01 00:19:03,24.75,23.75
2024-07-01 00:20:03,24.687,23.75
2024-07-01 00:21:03,24.687,23.75
2024-07-01 00:22:03,24.625,23.75
2024-07-01 00:23:03,24.687,23.75
2024-07-01 00:24:03,24.75,23.75
2024-07-01 00:25:03,24.687,23.75
2024-07-01 00:26:02,24.687,23.75
2024-07-01 00:27:03,24.625,23.75
2024-07-01 00:28:03,24.687,23.75
2024-07-01 00:29:03,24.687,23.75
2024-07-01 00:30:03,24.687,23.75
2024-07-01 00:31:03,24.625,23.75
2024-07-01 00:32:03,24.687,23.75
2024-07-01 00:33:03,24.625,23.75
2024-07-01 00:34:03,24.625,23.75
2024-07-01 00:35:03,24.687,23.75
2024-07-01 00:36:02,24.625,23.75
2024-07-01 00:37:03,24.625,23.75
2024-07-01 00:38:03,24.687,23.75
2024-07-01 00:39:03,24.625,23.75
2024-07-01 00:40:03,24.625,23.687
2024-07-01 00:41:03,24.625,23.75
2024-07-01 00:42:03,24.625,23.687
2024-07-01 00:43:03,24.625,23.687
2024-07-01 00:44:03,24.625,23.75
2024-07-01 00:45:02,24.687,23.687
2024-07-01 00:46:02,24.625,23.687
2024-07-01 00:47:03,24.687,23.687
2024-07-01 00:48:03,24.625,23.687
2024-07-01 00:49:03,24.687,23.687
2024-07-01 00:50:03,24.625,23.687
2024-07-01 00:51:03,24.625,23.687
2024-07-01 00:52:03,24.625,23.687
2024-07-01 00:53:03,24.687,23.687
2024-07-01 00:54:03,24.625,23.687
2024-07-01 00:55:02,24.625,23.687
2024-07-01 00:56:03,24.625,23.75
2024-07-01 00:57:03,24.625,23.687
2024-07-01 00:58:03,24.625,23.687
2024-07-01 00:59:03,24.625,23.687
2024-07-01 01:00:03,24.625,23.687
2024-07-01 01:01:03,24.625,23.687
2024-07-01 01:02:03,24.625,23.687
2024-07-01 01:03:03,24.625,23.687
2024-07-01 01:04:03,24.625,23.687
2024-07-01 01:05:02,24.625,23.687
2024-07-01 01:06:03,24.625,23.687
