t,T0,T1
2025-07-01 02:06:03,27.125,26.812
2025-07-01 02:07:03,27.25,26.812
2025-07-01 02:08:03,27.187,26.812
2025-07-01 02:09:03,27.125,26.812
2025-07-01 02:10:03,27.187,26.812
2025-07-01 02:11:02,27.187,26.812
2025-07-01 02:12:02,27.187,26.812
2025-07-01 02:13:03,27.187,26.812
2025-07-01 02:14:03,27.125,26.75
2025-07-01 02:15:03,27.125,26.75
2025-07-01 02:16:03,27.125,26.75
2025-07-01 02:17:03,27.187,26.687
2025-07-01 02:18:03,27.187,26.687
2025-07-01 02:19:03,27.125,26.687
2025-07-01 02:20:03,27.125,26.625
2025-07-01 02:21:03,27.125,26.687
2025-07-01 02:22:02,27.125,26.687
2025-07-01 02:23:03,27.125,26.687
2025-07-01 02:24:03,27.125,26.625
2025-07-01 02:25:03,27.125,26.625
2025-07-01 02:26:03,27.062,26.625
2025-07-01 02:27:03,27.125,26.625
2025-07-01 02:28:03,27.062,26.625
2025-07-01 02:29:03,27.125,26.625
2025-07-01 02:30:03,27.125,26.562
2025-07-01 02:31:03,27.125,26.625
2025-07-01 02:32:02,27.125,26.562
2025-07-01 02:33:02,27.125,26.562
2025-07-01 02:34:03,27.125,26.562
2025-07-01 02:35:03,27.125,26.562
2025-07-01 02:36:03,27.062,26.562
2025-07-01 02:37:03,27.062,26.562
2025-07-01 02:38:03,27.062,26.5
2025-07-01 02:39:03,27.062,26.5
2025-07-01 02:40:03,27.062,26.5
2025-07-01 02:41:03,27.062,26.5
2025-07-01 02:42:02,27.0,26.437
2025-07-01 02:43:02,27.125,26.437
2025-07-01 02:44:03,27.062,26.437
2025-07-01 02:45:03,27.062,26.437
2025-07-01 02:46:03,27.062,26.437
2025-07-01 02:47:03,27.062,26.437
2025-07-01 02:48:03,27.062,26.437
2025-07-01 02:49:03,27.062,26.375
2025-07-01 02:50:03,27.0,26.312
2025-07-01 02:51:03,27.062,26.312
2025-07-01 02:52:02,27.0,26.312
2025-07-01 02:53:03,27.062,26.25
2025-07-01 02:54:03,27.0,26.25
2025-07-01 02:55:03,27.0,26.25
2025-07-01 02:56:03,27.0,26.25
2025-07-01 02:57:03,27.0,26.312
2025-07-01 02:58:03,27.0,26.312
2025-07-01 02:59:03,27.0,26.312
2025-07-01 03:00:03,27.0,26.312
2025-07-01 03:01:03,27.0,26.312
2025-07-01 03:02:02,27.062,26.312
2025-07-01 03:03:03,26.937,26.312
2025-07-01 03:04:03,27.0,26.312
2025-07-01 03:05:03,27.062,26.312
2025-07-01 03:06:03,27.062,26.312
2025-07-01 03:07:03,27.0,26.25
2025-07-01 03:08:03,27.0,26.25
2025-07-01 03:09:03,27.0,26.187
2025-07-01 03:10:03,26.937,26.125
2025-07-01 03:11:03,27.0,26.187
2025-07-01 03:12:02,26.937,26.187
2025-07-01 03:13:03,27.0,26.125
2025-07-01 03:14:03,26.937,26.125
2025-07-01 03:15:03,26.875,26.187
2025-07-01 03:16:03,26.875,26.125
2025-07-01 03:17:03,26.937,26.125
