t,T0,T1
2024-09-01 03:09:03,25.812,24.875
2024-09-01 03:10:03,25.812,24.875
2024-09-01 03:11:03,25.812,24.875
2024-09-01 03:12:03,25.75,24.875
2024-09-01 03:13:03,25.812,24.875
2024-09-01 03:14:02,25.812,24.812
2024-09-01 03:15:02,25.75,24.812
2024-09-01 03:16:03,25.75,24.812
2024-09-01 03:17:03,25.75,24.812
2024-09-01 03:18:03,25.812,24.875
2024-09-01 03:19:03,25.812,24.875
2024-09-01 03:20:03,25.812,24.875
2024-09-01 03:21:03,25.812,24.875
2024-09-01 03:22:03,25.75,24.875
2024-09-01 03:23:03,25.812,24.812
2024-09-01 03:24:02,25.812,24.875
2024-09-01 03:25:02,25.75,24.875
2024-09-01 03:26:03,25.812,24.875
2024-09-01 03:27:03,25.75,24.875
2024-09-01 03:28:03,25.75,24.812
2024-09-01 03:29:03,25.812,24.812
2024-09-01 03:30:03,25.875,24.875
2024-09-01 03:31:03,25.812,24.812
2024-09-01 03:32:03,25.75,24.875
2024-09-01 03:33:03,25.75,24.812
2024-09-01 03:34:02,25.75,24.875
2024-09-01 03:35:03,25.75,24.812
2024-09-01 03:36:03,25.75,24.812
2024-09-01 03:37:03,25.75,24.812
2024-09-01 03:38:03,25.75,24.812
2024-09-01 03:39:03,25.812,24.812
2024-09-01 03:40:03,25.75,24.812
2024-09-01 03:41:03,25.75,24.875
2024-09-01 03:42:03,25.812,24.875
2024-09-01 03:43:03,25.75,24.812
2024-09-01 03:44:02,25.75,24.812
2024-09-01 03:45:03,25.812,24.812
2024-09-01 03:46:03,25.75,24.812
2024-09-01 03:47:03,25.75,24.812
2024-09-01 03:48:03,25.75,24.812
2024-09-01 03:49:03,25.75,24.812
2024-09-01 03:50:03,25.75,24.875
2024-09-01 03:51:03,25.75,24.875
2024-09-01 03:52:03,25.75,24.812
2024-09-01 03:53:02,25.75,24.812
2024-09-01 03:54:03,25.687,24.812
2024-09-01 03:55:03,25.812,24.812
2024-09-01 03:56:03,25.75,24.812
2024-09-01 03:57:03,25.75,24.812
2024-09-01 03:58:03,25.75,24.812
2024-09-01 03:59:03,25.75,24.812
2024-09-01 04:00:03,25.812,24.812
2024-09-01 04:01:03,25.812,24.812
2024-09-01 04:02:03,25.75,24.812
2024-09-01 04:03:02,25.75,24.812
2024-09-01 04:04:03,25.812,24.812
2024-09-01 04:05:03,25.75,24.812
2024-09-01 04:06:03,25.812,24.812
2024-09-01 04:07:03,25.75,24.812
2024-09-01 04:08:03,25.75,24.812
2024-09-01 04:09:03,25.75,24.812
2024-09-01 04:10:03,25.75,24.812
2024-09-01 04:11:03,25.75,24.812
2024-09-01 04:12:03,25.812,24.812
2024-09-01 04:13:02,25.75,24.812
2024-09-01 04:14:03,25.687,24.812
2024-09-01 04:15:03,25.75,24.75
2024-09-01 04:16:03,25.687,24.75
2024-09-01 04:17:03,25.75,24.75
2024-09-01 04:18:03,25.75,24.75
2024-09-01 04:19:03,25.75,24.75
2024-09-01 04:20:03,25.687,24.75
2024-09-01 04:21:03,25.687,24.75
2024-09-01 04:22:03,25.687,24.75
2024-09-01 04:23:02,25.687,24.812
2024-09-01 04:24:03,25.687,24.812
2024-09-01 04:25:03,25.687,24.75
2024-09-01 04:26:03,25.687,24.75
2024-09-01 04:27:03,25.75,24.812
2024-09-01 04:28:03,25.687,24.812
2024-09-01 04:29:03,25.687,24.812
2024-09-01 04:30:03,25.75,24.75
2024-09-01 04:31:03,25.687,24.75
2024-09-01 04:32:02,25.75,24.812
2024-09-01 04:33:02,25.687,24.75
